"model_id","name","north","south","east","west","lat","lng","scale","rotate","gps_mapping","color","zone_id"
"178","Henderson Hall","47.65541458129883","47.654842376708984","-122.31643676757812","-122.31739807128906","47.655128479003906","-122.3169174194336","0","0",,"ff0000","22"
"179","Roberts Hall","42.449058532714844","42.44768524169922","-76.4788589477539","-76.4797134399414","42.44837188720703","-76.47928619384766","0","0",,"ff0000","23"
"180","Hansee Hall 2","47.66114044189453","47.660301208496094","-122.30567169189453","-122.30746459960938","47.66072082519531","-122.30657196044922","0","0",,"ff0000","22"
"181","Noyes Community Centre","42.44670486450195","42.44623947143555","-76.48776245117188","-76.48834228515625","42.44647216796875","-76.48805236816406","0","0",,"ff0000","23"
"182","Anna Comstock Hall (Latino Living Center)","42.4541130066","42.4536781311","-76.482170105","-76.4828491211","42.453895568847656","-76.48250579833984","0","0",,"ff0000","23"
"183","Baker Tower","42.44914245605469","42.44862365722656","-76.4878158569336","-76.48846435546875","42.448883056640625","-76.4881362915039","0","0",,"ff0000","23"
"184","Founders Hall","42.448707580566406","42.448204040527344","-76.48779296875","-76.48806762695312","42.448455810546875","-76.48793029785156","0","0",,"ff0000","23"
"187","Caldwell Hall","42.44931411743164","42.44911193847656","-76.47798156738281","-76.47859191894531","42.44921112060547","-76.47828674316406","0","0",,"ff0000","23"
"188","Balch Hall","42.4539642334","42.4527854919","-76.4788742065","-76.48046875","42.453372955322266","-76.47966766357422","0","0",,"ff0000","23"
"189","Appel Community Center","42.45379638671875","42.45330047607422","-76.47570037841797","-76.47659301757812","42.453548431396484","-76.47614288330078","0","0",,"ff0000","23"
"190","Wilcox Hall 2","47.652244567871094","47.65150833129883","-122.30408477783203","-122.30506896972656","47.651878356933594","-122.30457305908203","0","0",,"ff0000","22"
"191","Plant Operation Annex 2","47.65479278564453","47.6545295715332","-122.3038101196289","-122.30398559570312","47.6546630859375","-122.30389404296875","0","0",,"ff0000","22"
"192","Bloedel Hall","47.65180206298828","47.650760650634766","-122.30677795410156","-122.30838775634766","47.651283264160156","-122.30758666992188","0","0",,"ff0000","22"
"193","302 Wait Avenue Cooperative","42.45470047","42.4543991089","-76.4809036255","-76.4814224243","42.45454788208008","-76.48116302490234","0","0",,"ff0000","23"
"194","Day Hall","42.4474563599","42.4469032288","-76.4828567505","-76.4837493896","42.44717788696289","-76.4832992553711","0","0",,"ff0000","23"
"195","Statler Hall","42.4468002319","42.4452095032","-76.4816741943","-76.4825286865","42.44600296020508","-76.48210144042969","0","0",,"ff0000","23"
"196","George Jameson Hall","42.45589828491211","42.45539855957031","-76.47799682617188","-76.47850036621094","42.455650329589844","-76.47823333740234","0","0",,"ff0000","23"
"197","Savery Hall","47.657554626464844","47.65668869018555","-122.30741882324219","-122.30899047851562","47.65711975097656","-122.3082046508789","0","0",,"ff0000","22"
"198","Henry Art","47.656890869140625","47.65584945678711","-122.31127166748047","-122.31205749511719","47.656368255615234","-122.3116683959961","0","0",,"ff0000","22"
"199","High Rise 5","42.456298828125","42.45589828491211","-76.47650146484375","-76.47699737548828","42.45612716674805","-76.47675323486328","0","0",,"ff0000","23"
"200","Lander/Terry","47.656158447265625","47.6553840637207","-122.31439208984375","-122.31597900390625","47.65576934814453","-122.315185546875","0","0",,"ff0000","22"
"201","UW Medical","47.65119552612305","47.64862060546875","-122.30577087402344","-122.30907440185547","47.64990997314453","-122.30741882324219","0","0",,"ff0000","22"
"202","Hoy Field","42.4451751709","42.4432754517","-76.4793624878","-76.4815063477","42.4442253112793","-76.48043060302734","0","0",,"ff0000","23"
"203","Instructional Center Theater","47.65536880493164","47.654911041259766","-122.31379699707031","-122.31439208984375","47.6551399230957","-122.31409454345703","0","0",,"ff0000","22"
"204","Community Design Center New","47.65532684326172","47.65514373779297","-122.31341552734375","-122.3138656616211","47.655235290527344","-122.31363677978516","0","0",,"ff0000","22"
"212","Lewis Hall","47.65910720825195","47.658607482910156","-122.30506134033203","-122.3057632446289","47.65885543823242","-122.30541229248047","0","0",,"ff0000","24"
"237","Myron Taylor Hall","42.444705963134766","42.44342803955078","-76.48534393310547","-76.48698425292969","42.44406509399414","-76.48616790771484","0","0",,"ff0000","25"
"210","Parrington Hall","47.65778732299805","47.65709686279297","-122.30955505371094","-122.31074523925781","47.657440185546875","-122.31015014648438","0","0",,"ff0000","24"
"209","Barton Hall","42.44645690917969","42.445472717285156","-76.4798355102539","-76.48167419433594","42.44596481323242","-76.48075866699219","0","0",,"ff0000","25"
"238","Willard Straight Hall","42.44691467285156","42.44614028930664","-76.48514556884766","-76.48627471923828","42.44652557373047","-76.48571014404297","0","0",,"ff0000","25"
"214","Architecture","47.654903411865234","47.654266357421875","-122.31050109863281","-122.31134796142578","47.65458297729492","-122.31092834472656","0","0",,"ff0000","24"
"215","Sage Chapel","42.44746017456055","42.44696807861328","-76.48405456542969","-76.48492431640625","42.44721603393555","-76.48448944091797","0","0",,"ff0000","25"
"216","Hall Health","47.65644836425781","47.655845642089844","-122.30368041992188","-122.3045883178711","47.65614700317383","-122.30413818359375","0","0",,"ff0000","24"
"217","Oregon Capitol Building","44.9395751953125","44.937400817871094","-123.02850341796875","-123.03192138671875","44.9384880065918","-123.03021240234375","0","0",,"ff0000","21"
"218","Olive Tjaden Hall","42.45107650756836","42.45072555541992","-76.48497009277344","-76.48568725585938","42.45090103149414","-76.4853286743164","0","0",,"ff0000","25"
"221","Clara Dickson Hall","42.455142974853516","42.45397186279297","-76.47834014892578","-76.47997283935547","42.454559326171875","-76.47915649414062","0","0",,"ff0000","25"
"222","William Gates Hall (Law)","47.659698486328125","47.65869903564453","-122.30999755859375","-122.31199645996094","47.65919876098633","-122.31099700927734","0","0",,"ff0000","4"
"227","Rhodes Hall","42.44380187988281","42.44300079345703","-76.48069763183594","-76.48210144042969","42.44340133666992","-76.48139953613281","0","0",,"ff0000","25"
"228","Duffield Hall","42.445133209228516","42.44418716430664","-76.4815444946289","-76.48322296142578","42.44466018676758","-76.48238372802734","0","0",,"ff0000","25"
"229","Music","47.6580696105957","47.657283782958984","-122.30528259277344","-122.30641174316406","47.657676696777344","-122.30584716796875","0","0",,"ff0000","24"
"230","William Gates Hall (Law)","47.6596412659","47.6587181091","-122.3099899292","-122.3116836548","47.6591796875","-122.31083679199219","0","0",,"ff0000","24"
"231","Hutchinson Hall","47.65996170043945","47.65916442871094","-122.30596160888672","-122.30735778808594","47.65956497192383","-122.3066635131836","0","0",,"ff0000","24"
"232","Smith Hall","47.657047271728516","47.656036376953125","-122.30658721923828","-122.30827331542969","47.65654373168945","-122.30743408203125","0","0",,"ff0000","24"
"233","White Hall","42.45060348510742","42.44992446899414","-76.48500061035156","-76.48563385009766","42.45026397705078","-76.48531341552734","0","0",,"ff0000","25"
"235","Johnson Hall","47.65494155883789","47.65373992919922","-122.30811309814453","-122.30978393554688","47.65433883666992","-122.30894470214844","0","0",,"ff0000","24"
"236","Risley Residential College for the Creative and Performing Arts","42.453433990478516","42.452632904052734","-76.48123168945312","-76.48263549804688","42.453033447265625","-76.48193359375","0","0",,"ff0000","25"
"239","Husky Union Building (HUB)","47.65596008300781","47.65455627441406","-122.30461120605469","-122.305908203125","47.65525817871094","-122.30525970458984","0","0",,"ff0000","24"
"240","Goldwin Smith Hall","42.44973373413086","42.448394775390625","-76.48270416259766","-76.48413848876953","42.44906234741211","-76.4834213256836","0","0",,"ff0000","25"
"241","Anabel Taylor Hall","42.44520568847656","42.44456481933594","-76.48536682128906","-76.48643493652344","42.44488525390625","-76.48590087890625","0","0",,"ff0000","25"
"244","Arts and Industries Building","38.88898270067021","38.88756720249069","-77.02371954917908","-77.0253074169159","38.888274951580456","-77.02451348304749","0","0",,"ff0000","7"
"245","Department of Agriculture","38.88852757306361","38.88697427156763","-77.02830076217651","-77.03186273574829","38.88775092231562","-77.0300817489624","0","0",,"ff0000","7"
"246","Freer Gallery","38.888493320151774","38.887693320151776","-77.02671026878357","-77.02811026878356","38.888093320151775","-77.02741026878357","0","0",,"ff0000","7"
"247","International Gallery","38.88890279838172","38.88810279838172","-77.02614164047242","-77.0275416404724","38.88850279838172","-77.02684164047241","0","0",,"ff0000","7"
"248","Air and Space Museum","38.8884190100845","38.8879012459017","-77.0193207263947","-77.0207369327545","38.88822276121734","-77.01982498168947","0.004607170419427201","3.2203579532838185","{'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_0781.jpg': (38.888371850824285,-77.01962809432622),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_0804.jpg': (38.888339323058105,-77.01962175013486),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_0825.jpg': (38.88826824202574,-77.01968105141091),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_0860.jpg': (38.888217493264364,-77.0196735432391),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_0898.jpg': (38.88822378551384,-77.01971941057324),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_0949.jpg': (38.888308494021125,-77.01992231583526),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_0969.jpg': (38.88836823778797,-77.01993960423528),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_0989.jpg': (38.888354596330466,-77.01981231392091),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_1009.jpg': (38.88835611586399,-77.01978185846734),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_1029.jpg': (38.88831048647029,-77.01977329398143),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_1049.jpg': (38.8882627183672,-77.01981262292358),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_1069.jpg': (38.88821510756955,-77.01978115148201),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_1089.jpg': (38.888248865456,-77.01974809262312),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_1109.jpg': (38.8882514920024,-77.01974723870157),'/projects/grail/photocity3/special_seeds/NASM_Int/images/IMG_1129.jpg': (38.88828333682696,-77.01973549414089),'/projects/grail/grail27/photocity27/bulk_files/images/145970.jpg': (38.88829280715761,-77.01975595776109),'/projects/grail/grail27/photocity27/bulk_files/images/146078.jpg': (38.888327699101005,-77.01963642485438),'/projects/grail/grail27/photocity27/bulk_files/images/146100.jpg': (38.88828402047954,-77.019808167004),'/projects/grail/grail27/photocity27/bulk_files/images/146120.jpg': (38.88824217329609,-77.01982001862632),'/projects/grail/grail27/photocity27/bulk_files/images/146145.jpg': (38.888162014107415,-77.01977774138417),'/projects/grail/grail27/photocity27/bulk_files/images/146168.jpg': (38.88825680965735,-77.01979592324417),'/projects/grail/grail27/photocity27/bulk_files/images/146188.jpg': (38.888256535915914,-77.0197966764352),'/projects/grail/grail27/photocity27/bulk_files/images/146209.jpg': (38.88829096985893,-77.01969669085572),'/projects/grail/grail27/photocity27/bulk_files/images/146230.jpg': (38.888321590496105,-77.01972989103598),'/projects/grail/grail27/photocity27/bulk_files/images/146252.jpg': (38.88828474318182,-77.01988045164182),'/projects/grail/grail27/photocity27/bulk_files/images/146298.jpg': (38.88826401763108,-77.01991840801811),'/projects/grail/grail27/photocity27/bulk_files/images/146318.jpg': (38.8881888617215,-77.01987260405404),'/projects/grail/grail27/photocity27/bulk_files/images/146340.jpg': (38.8881481961952,-77.0198575516235),'/projects/grail/grail27/photocity27/bulk_files/images/146360.jpg': (38.888250736770885,-77.01988337786193),'/projects/grail/grail27/photocity27/bulk_files/images/146382.jpg': (38.888339825409986,-77.0198350608566),'/projects/grail/grail27/photocity27/bulk_files/images/146402.jpg': (38.88817807359559,-77.01999102028027),'/projects/grail/grail27/photocity27/bulk_files/images/146423.jpg': (38.88835680378497,-77.01969326977476),'/projects/grail/grail27/photocity27/bulk_files/images/146455.jpg': (38.88822881557109,-77.01967174535191),'/projects/grail/grail27/photocity27/bulk_files/images/146475.jpg': (38.88835201727226,-77.01964424048383),'/projects/grail/grail27/photocity27/bulk_files/images/146497.jpg': (38.888178081519875,-77.01999105866673),'/projects/grail/grail27/photocity27/bulk_files/images/146518.jpg': (38.88826903487855,-77.01976102297449),'/projects/grail/grail27/photocity27/bulk_files/images/146547.jpg': (38.88820963738554,-77.01978838249771),'/projects/grail/grail27/photocity27/bulk_files/images/146567.jpg': (38.88829003378109,-77.01985798885082),'/projects/grail/grail27/photocity27/bulk_files/images/146587.jpg': (38.888194135632084,-77.01975994338952),'/projects/grail/grail27/photocity27/bulk_files/images/146607.jpg': (38.88837633586616,-77.01994843982861),'/projects/grail/grail27/photocity27/bulk_files/images/146627.jpg': (38.8882640780319,-77.01971719684809),'/projects/grail/grail27/photocity27/bulk_files/images/146645.jpg': (38.8881878480257,-77.01987214319158),'/projects/grail/grail27/photocity27/bulk_files/images/146713.jpg': (38.88812369526023,-77.01965411833585),'/projects/grail/grail27/photocity27/bulk_files/images/146772.jpg': (38.888272568342,-77.01990901320393),'/projects/grail/grail27/photocity27/bulk_files/images/146961.jpg': (38.88827042458804,-77.01978597505993),'/projects/grail/grail27/photocity27/bulk_files/images/146983.jpg': (38.88829626182642,-77.01989503362093),'/projects/grail/grail27/photocity27/bulk_files/images/147004.jpg': (38.88817191990429,-77.01983924593975),'/projects/grail/grail27/photocity27/bulk_files/images/147024.jpg': (38.888272949655885,-77.0197422716651),'/projects/grail/grail27/photocity27/bulk_files/images/147044.jpg': (38.888247941408416,-77.01970858667553),'/projects/grail/grail27/photocity27/bulk_files/images/147065.jpg': (38.88837547398492,-77.01994908377584),'/projects/grail/grail27/photocity27/bulk_files/images/147085.jpg': (38.88822900766296,-77.01976205367271),'/projects/grail/grail27/photocity27/bulk_files/images/147105.jpg': (38.888187838985665,-77.0198721756516),'/projects/grail/grail27/photocity27/bulk_files/images/147133.jpg': (38.88819354533141,-77.01975810484778),'/projects/grail/grail27/photocity27/bulk_files/images/148123.jpg': (38.88819803907044,-77.01974962972514),'/projects/grail/grail27/photocity27/bulk_files/images/148175.jpg': (38.888200175612155,-77.01987456318078),'/projects/grail/grail27/photocity27/bulk_files/images/148221.jpg': (38.88827690461872,-77.01970775159296),'/projects/grail/grail27/photocity27/bulk_files/images/148253.jpg': (38.88816158918797,-77.01969201880209),'/projects/grail/grail27/photocity27/bulk_files/images/148447.jpg': (38.88813242898494,-77.01957268927003),'/projects/grail/grail27/photocity27/bulk_files/images/149106.jpg': (38.888320610175306,-77.01995564451394),'/projects/grail/grail27/photocity27/bulk_files/images/150464.jpg': (38.88820968849551,-77.01996509679486),'/projects/grail/grail27/photocity27/bulk_files/images/150488.jpg': (38.88813688976953,-77.01956617818647),}","ff0000","7"
"249","National Gallery of Art","38.89188459252509","38.8906737455889","-77.01835513114929","-77.02153086662292","38.89127916905699","-77.01994299888611","0","0",,"ff0000","7"
"250","Museum of American History","38.891784385286215","38.89059023814278","-77.02880501747131","-77.03127264976501","38.891187311714496","-77.03003883361816","0","0",,"ff0000","7"
"251","National Museum of the American Indian","38.888869962910924","38.88762566020101","-77.01544761657715","-77.01762557029724","38.88824781155597","-77.0165365934372","0","0",,"ff0000","7"
"252","Museum of Natural History","38.8918929431219","38.8905568351368","-77.0242238044739","-77.0278608798981","38.8912248891294","-77.026042342186","0","0",,"ff0000","0"
"253","Washington Monument","38.89039817064413","38.88852757306361","-77.03291416168213","-77.03681945800781","38.88946287185387","-77.03486680984497","0","0",,"ff0000","7"
"254","Smithsonian Castle","38.889178947454","38.8883689040382","-77.0250231027603","-77.0269757509232","38.8888574359902","-77.026230096817","0.00792194834339042","-3.26290233848232","{'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9917.jpg': (38.889058111554455,-77.02674099945024),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9919.jpg': (38.88906671578651,-77.02670873253729),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9921.jpg': (38.88907157696159,-77.02667640419189),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9923.jpg': (38.88907587051114,-77.02664564330014),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9925.jpg': (38.889082166614166,-77.02661397385573),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9927.jpg': (38.889080054290645,-77.02660620726125),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9929.jpg': (38.88908266963816,-77.02659988090792),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9931.jpg': (38.889090740829054,-77.02657045351623),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9933.jpg': (38.88909552316682,-77.02655396397202),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9935.jpg': (38.889099981249814,-77.02653583842176),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9937.jpg': (38.88910008821797,-77.02651054017424),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9939.jpg': (38.88910827726417,-77.02647751735073),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9941.jpg': (38.889109131379215,-77.02645008411132),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9943.jpg': (38.889109890070614,-77.02642938640732),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9945.jpg': (38.889115405133595,-77.02638909145094),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9947.jpg': (38.889119802543604,-77.026364263478),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9949.jpg': (38.88912321839651,-77.02634474953886),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9951.jpg': (38.889122498900626,-77.02632891571578),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9953.jpg': (38.889125110502064,-77.02630561134733),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9955.jpg': (38.88912688142563,-77.02627879570342),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9957.jpg': (38.88913019125471,-77.02625541236996),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9959.jpg': (38.889130842556895,-77.02622921341413),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9961.jpg': (38.88912874297376,-77.02620180861295),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9963.jpg': (38.889138676301,-77.02612751642458),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9965.jpg': (38.889138308008505,-77.02612893110603),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9967.jpg': (38.88913861755086,-77.02613013312396),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9969.jpg': (38.889137686847185,-77.02612912931215),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9972.jpg': (38.889139640705885,-77.02604710621307),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9974.jpg': (38.88913931509709,-77.02604771342187),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9976.jpg': (38.88913947008472,-77.02604972864698),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9978.jpg': (38.8891440829207,-77.02599294915854),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9980.jpg': (38.88914453770929,-77.02599368079424),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9982.jpg': (38.88914446380953,-77.02599551457281),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9984.jpg': (38.88914371116838,-77.02590696770002),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9986.jpg': (38.889144694959846,-77.02590789179483),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9988.jpg': (38.88914468271007,-77.02590576690858),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9990.jpg': (38.88913557653638,-77.02584194650335),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9992.jpg': (38.88913576509801,-77.02584175190725),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9994.jpg': (38.88913571556727,-77.02583995915546),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9996.jpg': (38.88913596074401,-77.02583929553748),'/projects/grail/photocity3/special_seeds/Castle2/images/IMG_9998.jpg': (38.889125734560196,-77.02575838037329),'/projects/grail/grail27/photocity27/bulk_files/images/145659.jpg': (38.889237038866284,-77.02595557164214),'/projects/grail/grail27/photocity27/bulk_files/images/145661.jpg': (38.88923662486343,-77.02598452384197),'/projects/grail/grail27/photocity27/bulk_files/images/145663.jpg': (38.889236518557084,-77.0260158692044),'/projects/grail/grail27/photocity27/bulk_files/images/145944.jpg': (38.88912976763895,-77.02598288031034),'/projects/grail/grail27/photocity27/bulk_files/images/145667.jpg': (38.88914235651056,-77.02600881712091),'/projects/grail/grail27/photocity27/bulk_files/images/145668.jpg': (38.889129676455525,-77.02598482662107),'/projects/grail/grail27/photocity27/bulk_files/images/145670.jpg': (38.88913127838624,-77.02598424498613),'/projects/grail/grail27/photocity27/bulk_files/images/145672.jpg': (38.88912976867874,-77.02598287911566),'/projects/grail/grail27/photocity27/bulk_files/images/145674.jpg': (38.88912999098287,-77.02598124007828),'/projects/grail/grail27/photocity27/bulk_files/images/145676.jpg': (38.88898608918899,-77.02572578921126),'/projects/grail/grail27/photocity27/bulk_files/images/145860.jpg': (38.889033964341564,-77.02589335055598),'/projects/grail/grail27/photocity27/bulk_files/images/145738.jpg': (38.889065630536315,-77.0267040876901),'/projects/grail/grail27/photocity27/bulk_files/images/145754.jpg': (38.88895258203228,-77.02652764390749),'/projects/grail/grail27/photocity27/bulk_files/images/145756.jpg': (38.88895723863873,-77.02652066082604),'/projects/grail/grail27/photocity27/bulk_files/images/145758.jpg': (38.88896160751175,-77.02650575089284),'/projects/grail/grail27/photocity27/bulk_files/images/145761.jpg': (38.889124629193624,-77.02597677424644),'/projects/grail/grail27/photocity27/bulk_files/images/145941.jpg': (38.889237038846574,-77.02595557343743),'/projects/grail/grail27/photocity27/bulk_files/images/145918.jpg': (38.88896289918893,-77.02656210794618),'/projects/grail/grail27/photocity27/bulk_files/images/145922.jpg': (38.8889470498209,-77.0265187040164),'/projects/grail/grail27/photocity27/bulk_files/images/145925.jpg': (38.889004850570146,-77.02626934198562),'/projects/grail/grail27/photocity27/bulk_files/images/145994.jpg': (38.88898462603148,-77.02564449000634),'/projects/grail/grail27/photocity27/bulk_files/images/145997.jpg': (38.8890339745183,-77.02589334697865),'/projects/grail/grail27/photocity27/bulk_files/images/146004.jpg': (38.888983183501324,-77.02562810612606),'/projects/grail/grail27/photocity27/bulk_files/images/145752.jpg': (38.888951922832256,-77.02653268116401),'/projects/grail/grail27/photocity27/bulk_files/images/146068.jpg': (38.88896172012926,-77.02660209669084),'/projects/grail/grail27/photocity27/bulk_files/images/146070.jpg': (38.888947052012306,-77.02651870446459),'/projects/grail/grail27/photocity27/bulk_files/images/146073.jpg': (38.88893104740152,-77.02643849858833),'/projects/grail/grail27/photocity27/bulk_files/images/146828.jpg': (38.88923697115799,-77.02587139985755),'/projects/grail/grail27/photocity27/bulk_files/images/147258.jpg': (38.889144636620266,-77.0260151162844),'/projects/grail/grail27/photocity27/bulk_files/images/147287.jpg': (38.88914571721825,-77.02584230991748),'/projects/grail/grail27/photocity27/bulk_files/images/147290.jpg': (38.88914408852029,-77.02590940828223),'/projects/grail/grail27/photocity27/bulk_files/images/147312.jpg': (38.88914566326605,-77.0259794797828),'/projects/grail/grail27/photocity27/bulk_files/images/147317.jpg': (38.88914558946524,-77.02597950361313),'/projects/grail/grail27/photocity27/bulk_files/images/147339.jpg': (38.889070583993345,-77.0266238834072),'/projects/grail/grail27/photocity27/bulk_files/images/147342.jpg': (38.88906747189056,-77.02661784632487),'/projects/grail/grail27/photocity27/bulk_files/images/147348.jpg': (38.88914396062585,-77.02601429567383),'/projects/grail/grail27/photocity27/bulk_files/images/147367.jpg': (38.88912995387194,-77.02632808529646),'/projects/grail/grail27/photocity27/bulk_files/images/147369.jpg': (38.8890409193152,-77.0267552282648),'/projects/grail/grail27/photocity27/bulk_files/images/147389.jpg': (38.88913768825974,-77.02622817027475),'/projects/grail/grail27/photocity27/bulk_files/images/147394.jpg': (38.889147889510035,-77.02590759511419),'/projects/grail/grail27/photocity27/bulk_files/images/147407.jpg': (38.88910308233555,-77.02642007748221),'/projects/grail/grail27/photocity27/bulk_files/images/147412.jpg': (38.889129207027096,-77.02632676810214),'/projects/grail/grail27/photocity27/bulk_files/images/147420.jpg': (38.88914406384362,-77.02601061950269),'/projects/grail/grail27/photocity27/bulk_files/images/147435.jpg': (38.88906968733844,-77.0266189121211),'/projects/grail/grail27/photocity27/bulk_files/images/147439.jpg': (38.889142914953204,-77.02606309316847),'/projects/grail/grail27/photocity27/bulk_files/images/147446.jpg': (38.889143958112534,-77.0260679418431),'/projects/grail/grail27/photocity27/bulk_files/images/147448.jpg': (38.88906969103193,-77.02662026154975),'/projects/grail/grail27/photocity27/bulk_files/images/147452.jpg': (38.88914293005554,-77.02606308017657),'/projects/grail/grail27/photocity27/bulk_files/images/147460.jpg': (38.88912916115299,-77.02632685744271),'/projects/grail/grail27/photocity27/bulk_files/images/147468.jpg': (38.889145669477486,-77.02606911048136),'/projects/grail/grail27/photocity27/bulk_files/images/147485.jpg': (38.88914405710391,-77.02601061457109),'/projects/grail/grail27/photocity27/bulk_files/images/147488.jpg': (38.889147888567045,-77.02590759550746),'/projects/grail/grail27/photocity27/bulk_files/images/147490.jpg': (38.88913003436878,-77.02632799195644),'/projects/grail/grail27/photocity27/bulk_files/images/147492.jpg': (38.88913761988688,-77.0262281623947),'/projects/grail/grail27/photocity27/bulk_files/images/147494.jpg': (38.88904091220372,-77.02675521616814),'/projects/grail/grail27/photocity27/bulk_files/images/147496.jpg': (38.889145721633284,-77.02597944314228),'/projects/grail/grail27/photocity27/bulk_files/images/147498.jpg': (38.88914470130634,-77.02590786826421),'/projects/grail/grail27/photocity27/bulk_files/images/147551.jpg': (38.88914571084595,-77.02584231396784),'/projects/grail/grail27/photocity27/bulk_files/images/147555.jpg': (38.88914130796566,-77.02579570680314),}","ff0000","7"
"255","Hirshhorn Museum and Sculpture Garden","38.888611082934645","38.887659064585314","-77.02221751213074","-77.0236337184906","38.88813507375998","-77.02292561531067","0","0",,"ff0000","7"
"256","google corner","47.649033639486","47.6481932300719","-122.349809166718","-122.351217269897","47.6483785307103","-122.35013234462689","0.005639336502691634","2.0102310237234366","{'/projects/grail/photocity3/user_seeds/881/img33536.jpg': (47.648227719683554,-122.34990664545505),'/projects/grail/photocity3/user_seeds/881/img33538.jpg': (47.64823098539174,-122.34993036214337),'/projects/grail/photocity3/user_seeds/881/img33540.jpg': (47.64823246906724,-122.34995487327735),'/projects/grail/photocity3/user_seeds/881/img33542.jpg': (47.64823803054794,-122.34998859224466),'/projects/grail/photocity3/user_seeds/881/img33544.jpg': (47.64824300255949,-122.35001059143424),'/projects/grail/photocity3/user_seeds/881/img33546.jpg': (47.64824853406293,-122.35003280664903),'/projects/grail/photocity3/user_seeds/881/img33548.jpg': (47.64829511354445,-122.35014760292452),'/projects/grail/photocity3/user_seeds/881/img33550.jpg': (47.648302272122514,-122.35016735886155),'/projects/grail/photocity3/user_seeds/881/img33552.jpg': (47.648308959413235,-122.35018828698362),'/projects/grail/photocity3/user_seeds/881/img33554.jpg': (47.648317083647285,-122.35020756841084),'/projects/grail/photocity3/user_seeds/881/img33556.jpg': (47.64832211054259,-122.35022460070405),'/projects/grail/photocity3/user_seeds/881/img33558.jpg': (47.64832710823159,-122.35023958494416),'/projects/grail/photocity3/user_seeds/881/img33560.jpg': (47.64833920160723,-122.35026200693287),}","ff0000","18"
