"image_id","player_id","lat","lng","name"
"148655","733","38.88870165319975","-77.02686655061844","International Gallery"
"148656","733","38.888681589393364","-77.02683176790096","International Gallery"
"148657","733","38.888672139703296","-77.02679956353406","International Gallery"
"148671","733","38.88857316746385","-77.02669042827073","International Gallery"
"148672","733","38.88857077334513","-77.0266948648574","International Gallery"
"148674","733","38.8886528273515","-77.02680597289668","International Gallery"
"149066","734","38.88854787152087","-77.02675981221081","International Gallery"
"146239","670","38.88822099407461","-77.01972667922267","Air and Space Museum"
"145950","670","38.88824393932869","-77.01989884527187","Air and Space Museum"
"145951","670","38.88825824725147","-77.0198759729077","Air and Space Museum"
"145953","670","38.888294545371735","-77.0199399946156","Air and Space Museum"
"145956","670","38.88816982220758","-77.01972012584295","Air and Space Museum"
"145957","670","38.88816909796903","-77.0197243943749","Air and Space Museum"
"145958","670","38.88818394184924","-77.01985093729117","Air and Space Museum"
"145963","670","38.888228127302554","-77.01989366962717","Air and Space Museum"
"145964","670","38.88825772650514","-77.01990778509932","Air and Space Museum"
"145965","670","38.888166100413734","-77.01974340340719","Air and Space Museum"
"145966","670","38.888209159539656","-77.0198402606806","Air and Space Museum"
"145970","670","38.888249448688434","-77.01974872819702","Air and Space Museum"
"145971","670","38.88823811677433","-77.01965352892607","Air and Space Museum"
"145972","670","38.88827492898817","-77.01972117353316","Air and Space Museum"
"145977","670","38.88819294208019","-77.01968792307281","Air and Space Museum"
"145989","670","38.888185233477394","-77.01975488984354","Air and Space Museum"
"145990","670","38.888166997726415","-77.01976482091628","Air and Space Museum"
"145991","670","38.88825817896033","-77.01992536576405","Air and Space Museum"
"146025","670","38.8881942520462","-77.01969642367723","Air and Space Museum"
"146026","670","38.8881939320763","-77.01968884184191","Air and Space Museum"
"146028","670","38.88827614651414","-77.01963596448101","Air and Space Museum"
"146029","670","38.88824876230472","-77.01969475004545","Air and Space Museum"
"146030","670","38.88824872650146","-77.01969515628662","Air and Space Museum"
"146032","670","38.88823436435228","-77.01981573018783","Air and Space Museum"
"146033","670","38.88827612570639","-77.0197960188074","Air and Space Museum"
"146034","670","38.888276514728275","-77.01979562470095","Air and Space Museum"
"146035","670","38.88825363076607","-77.01971593879378","Air and Space Museum"
"146036","670","38.88825422573688","-77.01971764400109","Air and Space Museum"
"146075","670","38.88827566214783","-77.0196337036067","Air and Space Museum"
"146076","670","38.88824836119579","-77.01969461554688","Air and Space Museum"
"146077","670","38.88824870441421","-77.01969445911342","Air and Space Museum"
"146078","670","38.888276087554864","-77.01963541964167","Air and Space Museum"
"146079","670","38.888248621550126","-77.0196934519465","Air and Space Museum"
"146080","670","38.88824841610772","-77.01969737061377","Air and Space Museum"
"146081","670","38.888245102296864","-77.01975460431248","Air and Space Museum"
"146082","670","38.888245062119445","-77.0197541438835","Air and Space Museum"
"146083","670","38.88824528254188","-77.01980212644067","Air and Space Museum"
"146084","670","38.8882527656802","-77.01971966254038","Air and Space Museum"
"146085","670","38.8882623323887","-77.0198574177548","Air and Space Museum"
"146086","670","38.8882757054159","-77.01963498249398","Air and Space Museum"
"146087","670","38.88824897315178","-77.01969454739822","Air and Space Museum"
"146090","670","38.88824868302343","-77.01969443418815","Air and Space Museum"
"146091","670","38.88819414529722","-77.0196962315233","Air and Space Museum"
"146088","670","38.88817509290884","-77.01970043719344","Air and Space Museum"
"146092","670","38.888248393207704","-77.01969444948607","Air and Space Museum"
"146093","670","38.88824507122233","-77.01975410280713","Air and Space Museum"
"146094","670","38.888245180238435","-77.01975331508477","Air and Space Museum"
"146095","670","38.88823994800657","-77.01983921625302","Air and Space Museum"
"146097","670","38.888275193107575","-77.01989347022406","Air and Space Museum"
"146098","670","38.88818597818944","-77.01965806105274","Air and Space Museum"
"146099","670","38.88825360120919","-77.0197168073884","Air and Space Museum"
"146100","670","38.88824571609031","-77.0198012512358","Air and Space Museum"
"146101","670","38.88824523031052","-77.01980228366185","Air and Space Museum"
"146102","670","38.88826536007101","-77.01981027955647","Air and Space Museum"
"146103","670","38.8882757758188","-77.01963494891756","Air and Space Museum"
"146104","670","38.88822347638933","-77.0197912487997","Air and Space Museum"
"146106","670","38.88824058997327","-77.01976115426389","Air and Space Museum"
"146107","670","38.88823997425202","-77.0197608861865","Air and Space Museum"
"146108","670","38.888239672447725","-77.01976125092887","Air and Space Museum"
"146109","670","38.88823903260114","-77.01976190819931","Air and Space Museum"
"146110","670","38.88823973820235","-77.01976232538627","Air and Space Museum"
"146111","670","38.88832197194379","-77.01999051562409","Air and Space Museum"
"146112","670","38.88817172335385","-77.01987423426287","Air and Space Museum"
"146113","670","38.88817148403366","-77.01987493902278","Air and Space Museum"
"146114","670","38.88825356163822","-77.01971561934859","Air and Space Museum"
"146115","670","38.88825311377625","-77.01971541923255","Air and Space Museum"
"146105","670","38.88826538897323","-77.01985330233319","Air and Space Museum"
"146116","670","38.88825278257387","-77.01971639785447","Air and Space Museum"
"146117","670","38.88826196667037","-77.0198570118036","Air and Space Museum"
"146118","670","38.88826299107011","-77.01985609670554","Air and Space Museum"
"146119","670","38.888211507028565","-77.01981413667194","Air and Space Museum"
"146120","670","38.888212311703356","-77.01981459935683","Air and Space Museum"
"146121","670","38.88814058877085","-77.01986679483275","Air and Space Museum"
"146122","670","38.888211291192604","-77.0198139864005","Air and Space Museum"
"146123","670","38.88827370170446","-77.01967362521331","Air and Space Museum"
"146126","670","38.88823116870099","-77.01982210173493","Air and Space Museum"
"146125","670","38.88826512254081","-77.01985306980643","Air and Space Museum"
"146127","670","38.88823165729132","-77.01982464058182","Air and Space Museum"
"146129","670","38.88821991087451","-77.01978050786141","Air and Space Museum"
"146130","670","38.88826297501529","-77.01985636626223","Air and Space Museum"
"146131","670","38.88826228313768","-77.01985305378474","Air and Space Museum"
"146132","670","38.88829993128655","-77.01982679796377","Air and Space Museum"
"146136","670","38.88827947264288","-77.01967262818971","Air and Space Museum"
"146135","670","38.88822350559577","-77.01979132357121","Air and Space Museum"
"146137","670","38.8882760577492","-77.01967388584156","Air and Space Museum"
"146138","670","38.888265424230305","-77.0198102624548","Air and Space Museum"
"146140","670","38.888265815936144","-77.01985468870998","Air and Space Museum"
"146141","670","38.888265837314734","-77.01985457249906","Air and Space Museum"
"146142","670","38.88823997013482","-77.0197609711196","Air and Space Museum"
"146143","670","38.88823968406044","-77.01976133280982","Air and Space Museum"
"146144","670","38.888240500506555","-77.01976118993841","Air and Space Museum"
"146145","670","38.888146307164796","-77.01976887134805","Air and Space Museum"
"146146","670","38.888239273995744","-77.01976185691655","Air and Space Museum"
"146147","670","38.8882533642107","-77.01971571531394","Air and Space Museum"
"146148","670","38.888252967657934","-77.01971561669734","Air and Space Museum"
"146139","670","38.8882652600153","-77.01985330026957","Air and Space Museum"
"146149","670","38.88826222327988","-77.01985688420618","Air and Space Museum"
"146150","670","38.888252712766125","-77.01971644051967","Air and Space Museum"
"146151","670","38.888262905560644","-77.01985618980747","Air and Space Museum"
"146152","670","38.88826235551052","-77.01985479940534","Air and Space Museum"
"146153","670","38.88826183238406","-77.01985573682703","Air and Space Museum"
"146154","670","38.888211660697934","-77.01981423009855","Air and Space Museum"
"146155","670","38.888212882986835","-77.01981468549053","Air and Space Museum"
"146156","670","38.888140909595265","-77.01986031573313","Air and Space Museum"
"146157","670","38.888141315467024","-77.01986288511851","Air and Space Museum"
"146158","670","38.88823144779113","-77.01982181327637","Air and Space Museum"
"146160","670","38.888231277813354","-77.01982189212993","Air and Space Museum"
"146161","670","38.88823460120793","-77.01972983334852","Air and Space Museum"
"146162","670","38.8882197218782","-77.01978059411309","Air and Space Museum"
"146163","670","38.888262295160764","-77.01985312257278","Air and Space Museum"
"146167","670","38.88826544113007","-77.01981033568488","Air and Space Museum"
"146168","670","38.88822304057839","-77.01978941526562","Air and Space Museum"
"146169","670","38.88826530305282","-77.01985348754565","Air and Space Museum"
"146170","670","38.8882235990656","-77.01979098510327","Air and Space Museum"
"146171","670","38.88827770476442","-77.01967354404468","Air and Space Museum"
"146172","670","38.88826587050925","-77.01985491268186","Air and Space Museum"
"146174","670","38.88824045921403","-77.01976126376474","Air and Space Museum"
"146175","670","38.88817156457482","-77.01987391547345","Air and Space Museum"
"146176","670","38.88824123243765","-77.01976197344264","Air and Space Museum"
"146173","670","38.88826592288088","-77.01985481145329","Air and Space Museum"
"146177","670","38.888145498093984","-77.01976416775608","Air and Space Museum"
"146178","670","38.888171639934654","-77.01987401736133","Air and Space Museum"
"146179","670","38.88826177471851","-77.01985575323744","Air and Space Museum"
"146180","670","38.888145723100074","-77.01976454433401","Air and Space Museum"
"146181","670","38.88826282193603","-77.019856638253","Air and Space Museum"
"146182","670","38.88814212328019","-77.01986863636934","Air and Space Museum"
"146183","670","38.88814171120351","-77.01986454862225","Air and Space Museum"
"146184","670","38.888279671023625","-77.0196729742211","Air and Space Museum"
"146185","670","38.88814150718091","-77.01986330774658","Air and Space Museum"
"146186","670","38.88827825268393","-77.0196734165793","Air and Space Museum"
"146187","670","38.888223206564355","-77.01978963992046","Air and Space Museum"
"146188","670","38.88822351348576","-77.01979129480563","Air and Space Museum"
"146189","670","38.88826550565896","-77.01981032539365","Air and Space Museum"
"146190","670","38.888265350763255","-77.01985343205409","Air and Space Museum"
"146191","670","38.88826598500859","-77.01985504476417","Air and Space Museum"
"146192","670","38.88826595037946","-77.01985473374287","Air and Space Museum"
"146193","670","38.88824069155975","-77.01976129494643","Air and Space Museum"
"146194","670","38.8882414500792","-77.01976216730145","Air and Space Museum"
"146195","670","38.88823981413002","-77.01976096941054","Air and Space Museum"
"146196","670","38.88823965857287","-77.01976135851662","Air and Space Museum"
"146197","670","38.88814585603038","-77.01976733313205","Air and Space Museum"
"146198","670","38.88826236841883","-77.01985465615284","Air and Space Museum"
"146199","670","38.8882618437835","-77.01985565462287","Air and Space Museum"
"146200","670","38.88814151909958","-77.01986341926275","Air and Space Museum"
"146201","670","38.8881416682093","-77.0198645698812","Air and Space Museum"
"146202","670","38.888145853827204","-77.01976523583849","Air and Space Museum"
"146203","670","38.88827918604928","-77.01967320784085","Air and Space Museum"
"146204","670","38.88825322331164","-77.01971567416642","Air and Space Museum"
"146205","670","38.88826281853565","-77.01985643847381","Air and Space Museum"
"146206","670","38.88821147301786","-77.01981408702247","Air and Space Museum"
"146208","670","38.888248408822825","-77.01969460344863","Air and Space Museum"
"146209","670","38.88824857061048","-77.01969424588333","Air and Space Museum"
"146210","670","38.88824846383211","-77.01969748274803","Air and Space Museum"
"146211","670","38.888245338166044","-77.01980238402862","Air and Space Museum"
"146212","670","38.8882456996437","-77.01980174105026","Air and Space Museum"
"146213","670","38.888239785612704","-77.01976234152745","Air and Space Museum"
"146214","670","38.8882538752532","-77.01971660132722","Air and Space Museum"
"146215","670","38.88825283503181","-77.01971978434744","Air and Space Museum"
"146216","670","38.888275808442316","-77.0196347029399","Air and Space Museum"
"146207","670","38.888276195540186","-77.01963519444173","Air and Space Museum"
"146217","670","38.88826237644174","-77.01985741271069","Air and Space Museum"
"146221","670","38.8881815844846","-77.01979017167581","Air and Space Museum"
"146223","670","38.88822440464941","-77.01974581121544","Air and Space Museum"
"146256","678","38.88808764076128","-77.01972263703117","Air and Space Museum"
"146224","670","38.88820012003504","-77.01976413902514","Air and Space Museum"
"146225","670","38.88819003665599","-77.01977584198784","Air and Space Museum"
"146226","670","38.8882108525378","-77.01975459757865","Air and Space Museum"
"146227","670","38.888246273475325","-77.01973274287568","Air and Space Museum"
"146261","678","38.8882673379024","-77.01961658842197","Air and Space Museum"
"146228","670","38.888233880631816","-77.01973797605332","Air and Space Museum"
"146229","670","38.88825663811191","-77.01972470788762","Air and Space Museum"
"146230","670","38.88827387109432","-77.01972498208264","Air and Space Museum"
"146231","670","38.88827429705494","-77.01972647673232","Air and Space Museum"
"146232","670","38.88826269007869","-77.0197626703696","Air and Space Museum"
"146233","670","38.88823436782529","-77.01978065268493","Air and Space Museum"
"146234","670","38.888247910055355","-77.01977369932617","Air and Space Museum"
"146235","670","38.88822336571052","-77.01979907966076","Air and Space Museum"
"146236","670","38.88821402123478","-77.01981404457683","Air and Space Museum"
"146237","670","38.888206037988176","-77.0198329327254","Air and Space Museum"
"146238","670","38.88821217482688","-77.01975152822932","Air and Space Museum"
"146240","670","38.88822139408884","-77.01972697479815","Air and Space Museum"
"146241","670","38.88821984330759","-77.01972560480084","Air and Space Museum"
"146244","670","38.88820254202936","-77.01971949820992","Air and Space Museum"
"146245","670","38.888189816933696","-77.01974186466197","Air and Space Museum"
"146246","670","38.88817175190728","-77.01975569585787","Air and Space Museum"
"146247","670","38.888138365254115","-77.01975890988706","Air and Space Museum"
"146248","670","38.88819855560186","-77.01976160216532","Air and Space Museum"
"146249","670","38.888179772194825","-77.01972692220579","Air and Space Museum"
"146250","670","38.888188857459454","-77.01974467726113","Air and Space Museum"
"146251","670","38.88816232461333","-77.0196968427053","Air and Space Museum"
"146252","670","38.88817140086238","-77.01971133492654","Air and Space Museum"
"146254","670","38.88816162218995","-77.01969631527321","Air and Space Museum"
"146280","670","38.888234263160165","-77.01978808158283","Air and Space Museum"
"146281","670","38.8882202986186","-77.0197834238653","Air and Space Museum"
"146282","670","38.88820967810564","-77.01987214802399","Air and Space Museum"
