"flag_id","model_id","latitude","longitude","omit","winning_team_id","winning_player_id","team1","team2","team3","team4","disputed","snapshot_id","collectable","collector"
"776","85","42.445065292323804","-76.47603617865029","1","3","0","0","0","3886","0","0","23027","0","0"
"777","85","42.44507351124864","-76.47587856622576","1","3","0","0","0","1620","0","1","23037","0","0"
"778","90","42.44837101593392","-76.48485612364901","1","1","0","677","0","108","0","1","23086","0","0"
"779","73","42.44553711329848","-76.48347705147023","0","3","0","0","0","170","0","1","23099","0","0"
"780","88","42.454405987611544","-76.4760193876662","1","0","0","0","0","0","0","1","23118","0","0"
"781","85","42.44500982911298","-76.47652791451667","1","3","0","0","0","841","0","1","23168","0","0"
"782","89","42.448246889080444","-76.48433294429118","1","3","0","0","0","264","0","1","23169","0","0"
"783","89","42.44821790530361","-76.48453045364654","1","2","0","0","181","71","0","1","23312","0","0"
"784","87","42.45087747325162","-76.48267863258401","1","0","0","0","0","0","0","1","23453","0","0"
"785","87","42.45080016025422","-76.48279760990467","1","0","0","0","35","62","0","1","23453","0","0"
"786","79","42.44914418211253","-76.4806465514641","0","4","0","0","0","900","3423","0","23475","0","0"
"787","91","47.65327827635084","-122.30816982660673","0","1","0","25008","86","2386","517","0","23543","0","0"
"788","91","47.65344788042999","-122.30725819115621","1","3","0","1798","652","22383","0","0","23550","0","0"
"789","91","47.653461288033874","-122.30831220728078","1","2","0","1267","14731","587","0","0","23563","0","0"
"790","91","47.65336527841245","-122.30755088957982","1","3","0","0","0","178","0","1","23569","0","0"
"791","91","47.653372663396446","-122.30778827897082","1","0","0","61","0","91","0","1","23573","0","0"
"792","91","47.65340450233649","-122.30740394005309","1","3","0","885","158","10852","0","0","23586","0","0"
"793","69","47.653203646519096","-122.30595737198854","1","3","0","0","0","6440","0","0","23656","0","0"
"794","80","42.448233192212044","-76.48323801171644","1","0","0","0","0","0","0","1","23780","0","0"
"795","80","42.4482352360423","-76.48350293109232","1","0","0","0","0","0","0","1","23835","0","0"
"796","90","42.448830599687454","-76.48547017996887","0","4","0","0","0","14722","50697","0","24051","0","0"
"797","90","42.44896530666632","-76.48515016222322","1","0","0","0","0","0","0","1","24083","0","0"
"798","91","47.65350984493362","-122.30762251937907","1","3","0","64","0","703","0","1","24112","0","0"
"799","91","47.65394530360163","-122.30701891629077","1","3","0","0","0","27055","0","0","24154","0","0"
"800","91","47.65373389470165","-122.30708919731408","1","3","0","0","15","536","0","1","24156","0","0"
"801","91","47.65385875540757","-122.3073675717564","1","3","0","0","12","1776","0","1","24164","0","0"
"802","69","47.65311861413278","-122.30623717876118","1","3","0","0","0","21542","0","0","24171","0","0"
"803","91","47.65390310020139","-122.30718819979785","1","3","0","0","0","2429","0","0","24219","0","0"
"804","91","47.653712870063934","-122.30686648671717","1","1","0","6592","165","4767","0","0","24232","0","0"
"805","91","47.65394018902767","-122.30764209999609","1","3","0","0","25","498","0","1","24274","0","0"
"806","70","47.654313509968695","-122.30746995732169","1","3","0","90","3484","9037","0","0","24290","0","0"
"807","79","42.449414205222034","-76.48006807011244","0","0","0","0","0","0","54","1","24307","0","0"
"808","79","42.44888804386895","-76.48009933279447","0","1","0","1062","121","0","774","1","24322","0","0"
"809","70","47.654119743887904","-122.30701342009485","1","3","0","0","0","1073","0","1","24357","0","0"
"810","70","47.65419169632916","-122.30718963949533","1","3","0","0","0","624","0","1","24368","0","0"
"811","70","47.654175253397895","-122.30740529752723","1","3","0","18","58","1268","0","1","24382","0","0"
"812","70","47.65431858555439","-122.30713255987501","1","3","0","0","53","559","0","1","24392","0","0"
"813","78","42.450331910651926","-76.48512965573806","1","0","0","0","0","97","0","1","24396","0","0"
"814","72","42.44733914438791","-76.4854612119553","0","3","0","0","0","163","63","1","24578","0","0"
"815","69","47.65316949884024","-122.30582464594114","1","3","0","0","0","4082","0","0","24783","0","0"
"816","69","47.65301530032628","-122.3055869514107","1","3","0","0","0","13243","0","0","24790","0","0"
"817","70","47.65352744215587","-122.30549233135226","1","3","0","0","96","9656","1270","0","24810","0","0"
"818","78","42.44985067048213","-76.4847727583085","1","0","0","0","0","0","0","1","24895","0","0"
"819","93","42.454495851270025","-76.47969476700416","0","3","0","19584","0","37381","293","0","0","0","0"
"820","93","42.454566305621356","-76.47981027606018","0","3","0","16351","0","45882","16","0","0","0","0"
"821","93","42.45466967313115","-76.47957883039598","0","3","0","0","0","2253","0","0","0","0","0"
"822","93","42.454815028884745","-76.47953851062235","0","3","0","0","0","2672","0","0","0","0","0"
"823","93","42.45489553160175","-76.47941130610528","0","3","0","0","0","1017","0","1","0","0","0"
"824","93","42.45490436797766","-76.4796711310137","0","3","0","11","0","653","0","1","0","0","0"
"825","93","42.45495177784878","-76.4792327184572","0","3","0","0","0","533","0","1","0","0","0"
"826","94","42.453035246787735","-76.48168110099483","0","2","0","0","28565","18758","4453","0","0","0","0"
"827","94","42.45312695467938","-76.48182377576434","0","2","0","0","58101","21067","9123","0","0","0","0"
"828","94","42.453171078028085","-76.48195639181947","0","2","0","0","35762","14467","1438","0","0","0","0"
"829","95","42.44456911791942","-76.47773107661999","0","4","0","0","0","115","430","1","0","0","0"
"830","95","42.44478897487105","-76.47812841604211","0","3","0","0","0","1012","215","1","0","0","0"
"831","95","42.44480170640077","-76.47828910277002","0","4","0","0","0","1757","26557","0","0","0","0"
"832","95","42.444840440968775","-76.47843089430133","0","4","0","0","0","591","1489","1","0","0","0"
"833","95","42.44463518327466","-76.47805638929901","0","4","0","0","0","166","263","1","0","0","0"
"834","95","42.44483605255364","-76.47856667175549","0","4","0","0","0","694","993","1","0","0","0"
"835","95","42.44471907768318","-76.47849874120692","0","4","0","0","0","751","18647","0","0","0","0"
"836","95","42.444435714916175","-76.4780467047951","0","4","0","0","0","0","289","1","0","0","0"
"837","95","42.444431681237354","-76.47760763479205","0","4","0","0","0","39","180","1","0","0","0"
"838","95","42.44475138453644","-76.47867268137738","0","4","0","0","0","789","4971","0","0","0","0"
"839","95","42.44426570941104","-76.4780928091802","0","4","0","0","0","94","349","1","0","0","0"
"840","95","42.44475130091726","-76.47883005622849","0","4","0","0","0","231","22858","0","0","0","0"
"841","95","42.444651773129046","-76.47897227141192","0","4","0","0","0","20","3858","0","0","0","0"
"842","95","42.444683203337505","-76.47783109722242","0","4","0","0","20","0","316","1","0","0","0"
"843","95","42.44430024774349","-76.47752140778931","0","4","0","0","0","0","105","1","0","0","0"
"844","95","42.444150472138666","-76.47819844355452","0","4","0","0","0","17","166","1","0","0","0"
"845","95","42.44409482825369","-76.4780434516519","0","4","0","0","0","0","267","1","0","0","0"
"846","95","42.44388436101056","-76.47803909403957","0","4","0","0","0","0","418","1","0","0","0"
"847","95","42.44360579795274","-76.47803186766625","0","0","0","0","0","0","63","1","0","0","0"
"848","95","42.44374816329298","-76.47803681266237","0","4","0","0","0","0","231","1","0","0","0"
"849","95","42.44391192162702","-76.47747678877334","0","3","0","0","0","481","104","1","0","0","0"
"850","95","42.44345947310364","-76.4778067251687","0","3","0","0","0","1026","42","1","0","0","0"
"851","95","42.44366262108272","-76.47759003059424","0","3","0","0","0","223","100","1","0","0","0"
"852","95","42.44330041784105","-76.47800086091856","0","3","0","0","0","179","0","1","0","0","0"
"853","95","42.4432443266072","-76.47840250379993","0","3","0","0","0","201","0","1","0","0","0"
"854","95","42.44429261979267","-76.47901384083191","0","4","0","0","0","0","138","1","0","0","0"
"855","95","42.443469924673145","-76.47798570301957","0","3","0","0","0","748","22","1","0","0","0"
"856","95","42.443942477510866","-76.47788065481038","0","4","0","0","0","13","538","1","0","0","0"
"857","92","42.45086386671567","-76.48362906698765","0","4","0","95","0","25403","30608","0","0","0","0"
"858","92","42.450868458013524","-76.48348337827748","0","4","0","70","0","25149","33644","0","0","0","0"
"859","92","42.45086753234833","-76.48376421897981","0","3","0","0","0","27865","18019","0","0","0","0"
"860","92","42.450862135210684","-76.4839016427362","0","3","0","0","0","26926","7783","0","0","0","0"
"861","92","42.45067338679172","-76.48352533237502","1","0","0","0","0","90","0","1","0","0","0"
"862","92","42.45082469108317","-76.48409973467062","0","3","0","179","0","24833","1346","0","0","0","0"
"863","92","42.45081578518518","-76.48423983228747","0","3","0","270","0","27958","488","0","0","0","0"
"864","92","42.45085459240593","-76.48438585193814","0","3","0","446","0","32872","1208","0","0","0","0"
"865","92","42.45084492733649","-76.48453202281478","0","3","0","382","0","38851","3119","0","0","0","0"
"866","92","42.45083930326454","-76.48470785754114","0","3","0","938","0","29288","1188","0","0","0","0"
"867","92","42.450837960496045","-76.48485707954727","0","3","0","211","0","54348","1843","0","0","0","0"
"868","72","42.447463188371614","-76.48509479923854","0","4","0","0","2908","2554","3071","0","25833","0","0"
"869","68","42.44966901504956","-76.48547152861883","0","3","0","0","0","79321","270","0","25907","0","0"
"870","68","42.44952215496611","-76.48494363067844","0","3","0","0","0","368","83","1","25907","0","0"
"871","93","42.45463587356384","-76.4799830577921","0","3","0","21","0","468","0","1","26018","0","0"
"872","92","42.450663238248346","-76.48468867841554","1","3","0","0","0","414","0","1","26053","0","0"
"873","93","42.454563301135465","-76.4801151044755","1","3","0","130","0","299","0","1","26071","0","0"
"874","95","42.444117662582386","-76.47905159811732","0","4","0","0","0","0","308","1","26072","0","0"
"875","93","42.454799196235925","-76.479800522602","0","3","0","0","0","662","0","1","26099","0","0"
"876","92","42.4506192588757","-76.48398894551124","1","3","0","0","0","107","0","1","26139","0","0"
"877","92","42.45065563643637","-76.48367744720392","1","3","0","0","0","273","0","1","26158","0","0"
"878","93","42.455106055808265","-76.47981662438737","0","3","0","0","0","1117","0","1","26162","0","0"
"879","93","42.455217457793424","-76.4796355486339","1","3","0","0","0","390","0","1","26182","0","0"
"880","92","42.45060911226992","-76.48425739212458","1","3","0","0","0","211","0","1","26186","0","0"
"881","92","42.450619618997365","-76.48449512827847","1","3","0","0","0","295","0","1","26203","0","0"
"882","93","42.45442664194303","-76.48005420694527","1","3","0","66","0","405","0","1","26222","0","0"
"883","93","42.454942564209546","-76.47991075378773","0","3","0","43","0","175","0","1","26271","0","0"
"884","95","42.444211297108275","-76.47738082382186","0","0","0","0","0","0","0","1","26313","0","0"
"885","95","42.44445229778259","-76.47743713851578","0","0","0","0","0","0","0","1","26313","0","0"
"886","95","42.44451300728805","-76.47840924124756","0","0","0","0","0","0","0","1","26316","0","0"
"887","96","42.443547629448524","-76.48148322750836","0","2","0","18976","42839","10969","5427","0","0","0","0"
"888","96","42.44377697703845","-76.48136315127373","0","2","0","1340","9487","417","1853","0","0","0","0"
"889","96","42.44368870373321","-76.4815462311082","0","2","0","4178","9311","2738","2096","0","0","0","0"
"890","96","42.443642582861855","-76.48115797463011","0","2","0","666","2939","926","216","0","0","0","0"
"891","97","42.44443727073412","-76.48502620243666","0","4","0","0","0","2890","17628","0","0","0","0"
"892","97","42.44451936086413","-76.48491607462026","0","4","0","0","0","2046","21645","0","0","0","0"
"893","97","42.44435762428758","-76.48488773849719","0","4","0","0","6498","1525","15111","0","0","0","0"
"894","97","42.44423031549923","-76.4848374405982","0","4","0","0","16043","1899","21257","0","0","0","0"
"895","97","42.444317325893905","-76.4851165798867","1","3","0","0","41","1369","0","1","0","0","0"
"896","98","42.44659218328494","-76.47955871229439","0","3","0","0","0","19502","15629","0","0","0","0"
"897","98","42.44671986720024","-76.47944858219103","0","3","0","0","0","1608","119","1","0","0","0"
"898","98","42.4467269392101","-76.47959655334465","0","3","0","0","0","5581","1040","0","0","0","0"
"899","98","42.44649689125136","-76.47946293441707","0","4","0","0","0","7361","9218","0","0","0","0"
"900","97","42.444415314286694","-76.48524065042231","1","3","0","0","0","568","0","1","26394","0","0"
"901","96","42.443370194667835","-76.48115467216161","0","3","0","494","1533","1806","328","1","26405","0","0"
"902","96","42.4434134774847","-76.48128983261806","0","2","0","2182","6974","4225","834","0","26406","0","0"
"903","96","42.443587432642104","-76.48099758178843","0","3","0","632","126","868","0","1","26406","0","0"
"904","98","42.44652469047597","-76.47990576987272","1","3","0","0","0","244","0","1","26417","0","0"
"905","97","42.444175393316655","-76.48497298053434","0","4","0","0","2150","599","7006","0","26431","0","0"
"906","98","42.44668399096882","-76.47987758342643","1","3","0","0","0","1002","0","1","26454","0","0"
"907","98","42.446377018516095","-76.47939755050655","0","3","0","0","0","102","0","1","26470","0","0"
"908","96","42.44364382212446","-76.48167603182054","0","2","0","4823","14083","4061","2784","0","26481","0","0"
"909","96","42.4435518133113","-76.48189096439731","0","3","0","12","39","323","29","1","26510","0","0"
"910","98","42.44659532406154","-76.47970535857253","1","3","0","0","0","1688","0","1","26519","0","0"
"911","96","42.44387177494993","-76.48145933265066","1","3","0","0","0","172","0","1","26552","0","0"
"912","68","42.449666131944554","-76.48506106625207","0","3","0","0","0","264","17","1","26607","0","0"
"913","46","38.88893853867602","-77.02614077912318","0","4","0","0","0","0","508","1","26722","0","0"
"914","46","38.888748423755494","-77.02552912340315","0","4","0","0","0","0","798","1","26725","0","0"
"915","46","38.88875252499423","-77.02567583186912","0","4","0","0","0","0","189","1","26736","0","0"
"2698","244","38.88819004611258","-77.02378956953696","0","1","3","0","254","0","0","0","0","0","0"
"917","95","42.443730118493995","-76.47741941773106","0","0","0","0","0","0","0","1","26810","0","0"
"918","95","42.44450296707534","-76.47825849131831","0","0","0","0","0","0","0","1","26858","0","0"
"919","95","42.443583410921136","-76.4777005918013","0","0","0","0","0","12","0","1","26858","0","0"
"920","95","42.443282976758766","-76.47855894876375","0","3","0","0","0","155","0","1","26858","0","0"
"921","84","42.44580657317097","-76.47416093468478","1","3","0","0","0","2122","0","0","26902","0","0"
"922","84","42.44582814500164","-76.47400380181556","1","3","0","0","0","2670","0","0","26909","0","0"
"923","100","42.453664552182815","-76.47844886071869","0","1","0","110282","0","27965","4283","0","0","0","0"
"924","100","42.4537656333665","-76.4783231071845","0","3","0","8309","28","43055","877","0","0","0","0"
"925","101","42.44484550797531","-76.4855229312289","0","4","0","0","12701","47027","130756","0","0","0","0"
"926","101","42.444984876599165","-76.48549883704761","0","4","0","0","4257","23301","119048","0","0","0","0"
"927","101","42.44468483444484","-76.48553599535624","0","4","0","0","2283","9272","28385","0","0","0","0"
"928","102","42.445366853367894","-76.48445946480592","0","3","0","9352","0","17009","3590","0","0","0","0"
"929","102","42.44535932671592","-76.48461496786402","0","3","0","411","0","18917","9095","0","0","0","0"
"930","102","42.445088605377364","-76.48445161859826","1","3","0","0","0","668","0","1","0","0","0"
"931","102","42.44536232429348","-76.48429815449407","0","1","0","28110","0","13780","1260","0","0","0","0"
"932","103","42.44501092477596","-76.4842694337297","0","2","0","0","9606","2592","885","0","0","0","0"
"933","103","42.444867827739536","-76.48422939577011","0","2","0","0","24041","4479","3900","0","0","0","0"
"934","103","42.44486620361003","-76.48437845488365","0","2","0","0","7841","1668","1379","0","0","0","0"
"935","103","42.44498231570266","-76.48412348521676","0","2","0","0","12784","4972","1950","0","0","0","0"
"936","104","42.44908015369046","-76.48373183785472","0","4","0","21236","38225","7289","53800","0","0","0","0"
"937","104","42.44916009439683","-76.48386236046092","0","4","0","2305","7675","364","13360","0","0","0","0"
"938","105","42.450699805772985","-76.48598707198066","0","4","0","0","2514","5068","12558","0","0","0","0"
"939","105","42.45075753915881","-76.48584611336831","1","3","0","0","271","914","0","1","0","0","0"
"940","105","42.45056727324422","-76.48586569230598","0","4","0","0","85","1361","12180","0","0","0","0"
"941","106","42.45083205115395","-76.48528969725841","0","4","0","0","0","58232","124861","0","0","0","0"
"942","106","42.450810131706575","-76.48542849985652","0","4","0","0","0","15535","88451","0","0","0","0"
"943","106","42.45082857402135","-76.48515234423277","0","4","0","0","0","75729","139585","0","0","0","0"
"944","107","42.450200960571394","-76.48318278844722","0","4","0","0","0","27043","37927","0","0","0","0"
"945","107","42.45006588508634","-76.48318804821646","0","4","0","0","0","12744","24989","0","0","0","0"
"946","107","42.45014547375891","-76.48299744554805","1","3","0","0","0","318","0","1","0","0","0"
"947","108","42.4531693669318","-76.4775501323148","0","2","0","4572","11654","1934","1626","0","0","0","0"
"948","108","42.45304436016477","-76.4776427208176","0","1","0","23059","16506","2284","9115","0","0","0","0"
"949","109","42.45272367522401","-76.47442297231925","0","3","0","1042","1302","13260","11855","0","0","0","0"
"950","109","42.45272712882183","-76.4746517187811","0","4","0","189","130","3663","4078","0","0","0","0"
"951","110","42.44709700944847","-76.48256700911212","0","2","0","0","1053","304","0","1","0","0","0"
"952","110","42.447235117958975","-76.48256176680697","0","3","0","0","44","173","0","1","0","0","0"
"953","111","42.45612804128631","-76.47776086029539","0","2","0","0","234958","1966","155354","0","0","0","0"
"954","111","42.45600091941642","-76.47785275635337","0","4","0","0","17191","8252","54038","0","0","0","0"
"955","111","42.456154846046005","-76.47798072657778","1","3","0","0","0","1952","0","1","0","0","0"
"956","112","42.44833229418735","-76.4800950709428","0","4","0","3753","0","5418","11334","0","0","0","0"
"957","112","42.4483920156301","-76.48026115444675","0","4","0","4416","0","4556","15609","0","0","0","0"
"958","107","42.45027969899928","-76.48330606370561","0","4","0","0","0","14314","28026","0","26960","0","0"
"959","110","42.44725642785611","-76.48281383307489","1","3","0","0","0","233","0","1","26976","0","0"
"960","110","42.44717720862942","-76.48270140047748","0","2","0","0","20093","17224","222","0","27190","0","0"
"961","110","42.447033814159475","-76.48269425978795","0","2","0","0","59349","10531","110","0","27190","0","0"
"962","80","42.44775080493488","-76.48369059724226","0","4","0","0","0","21627","45846","0","27228","0","0"
"963","71","42.448129876763346","-76.48215808342718","0","0","0","0","0","37","0","1","27289","0","0"
"964","71","42.44830411839333","-76.48173488661553","0","3","0","0","0","394","0","1","27289","0","0"
"965","103","42.44513739956044","-76.4842113283848","1","3","0","128","0","175","0","1","27316","0","0"
"966","102","42.44535168114184","-76.4848310435506","0","3","0","0","0","28299","3120","0","27342","0","0"
"967","108","42.45304417475788","-76.47745395443594","0","2","0","23379","45419","3502","41048","0","27383","0","0"
"968","101","42.4448399693239","-76.4851554780506","1","3","0","0","42","437","0","1","27392","0","0"
"969","100","42.45353192448703","-76.47840750975553","0","1","0","1514","0","203","56","1","27416","0","0"
"970","111","42.4560225504262","-76.47804022862037","1","3","0","0","0","1830","0","1","27423","0","0"
"971","112","42.44828832632268","-76.48036739445882","0","4","0","1585","0","816","5405","0","27456","0","0"
"972","101","42.44499014071736","-76.48520001252594","1","3","0","0","0","107","0","1","27465","0","0"
"973","112","42.448502460974154","-76.48010283641912","1","3","0","0","0","713","12","1","27504","0","0"
"974","100","42.453796517542706","-76.47815838797382","1","3","0","126","0","336","0","1","27512","0","0"
"975","104","42.448955917497756","-76.4838849463398","0","0","0","14","37","0","54","1","27540","0","0"
"976","91","47.653294125567044","-122.30684767357894","1","3","0","0","534","1239","0","1","27680","0","0"
"977","91","47.65327917721325","-122.30712063334268","1","3","0","174","248","264","0","1","27680","0","0"
"978","91","47.65334982251187","-122.30671060828668","1","3","0","0","229","1574","0","1","27680","0","0"
"979","91","47.65332362611351","-122.30831198598662","1","2","0","1812","15164","0","0","0","27709","0","0"
"980","91","47.65311113198776","-122.30786420909968","0","1","0","45424","0","281","668","0","27718","0","0"
"981","70","47.65345811259332","-122.30529102669722","1","3","0","0","268","5304","12","0","27736","0","0"
"982","70","47.65386953723114","-122.30678180590056","1","0","0","0","0","0","0","1","27736","0","0"
"983","70","47.65383421934794","-122.30661320332707","1","1","0","293","0","0","0","1","27736","0","0"
"984","70","47.65412215984012","-122.30677736240008","1","3","0","0","0","188","0","1","27736","0","0"
"985","70","47.654118286268535","-122.30756006815352","1","3","0","0","13","291","0","1","27736","0","0"
"986","70","47.65407018830901","-122.30730508838934","1","0","0","0","0","11","0","1","27736","0","0"
"987","91","47.65355326897559","-122.30747078014835","1","0","0","0","0","0","0","1","27764","0","0"
"988","104","42.44920784714393","-76.48368318995651","0","2","0","2875","7147","1168","5380","0","27967","0","0"
"989","69","47.653181489466505","-122.30609856494416","1","3","0","0","0","12766","0","0","28073","0","0"
"990","69","47.65314978779431","-122.3055257925728","1","3","0","0","0","7761","0","0","28078","0","0"
"991","88","42.4542864593018","-76.47628372318715","0","4","0","0","2050","14","3559","0","28094","0","0"
"992","69","47.65291281383884","-122.30549472479613","0","3","0","0","0","8999","18","0","28135","0","0"
"993","69","47.65305479107805","-122.30572237459977","1","3","0","0","0","9504","0","0","28135","0","0"
"994","69","47.65282641117747","-122.30506933486181","0","1","0","1934","57","0","734","1","28142","0","0"
"995","69","47.652966246880126","-122.30606380078771","1","3","0","0","0","12772","0","0","28142","0","0"
"996","69","47.65319991971295","-122.30566443896764","1","3","0","0","0","3348","0","0","28142","0","0"
"997","69","47.65315462747906","-122.30644037444476","1","3","0","0","0","17426","0","0","28142","0","0"
"998","113","47.65607645060698","-122.30851247076079","1","2","0","11","401","302","0","1","0","0","0"
"999","113","47.65645420551506","-122.30961905099221","0","1","0","3975","2396","1146","191","0","0","0","0"
"1000","113","47.656504024755186","-122.30985221533531","0","1","0","29358","27084","17280","0","0","0","0","0"
"1001","113","47.65635781763312","-122.30932197544799","0","2","0","1216","2822","2676","0","0","0","0","0"
"1002","69","47.65297650974025","-122.30583360217527","1","3","0","0","0","10122","0","0","28166","0","0"
"1003","69","47.65286584884962","-122.30621518244708","1","3","0","0","0","9151","0","0","28192","0","0"
"1004","114","47.65509681257806","-122.30804301670034","0","3","0","11175","5298","30124","9077","0","0","0","0"
"1005","114","47.65508341941061","-122.30818756892569","0","3","0","33454","5693","41589","12087","0","0","0","0"
"1006","114","47.65513161135449","-122.30790926722926","0","3","0","11210","5634","35993","12628","0","0","0","0"
"1007","114","47.65506421038037","-122.3083243149903","0","3","0","31059","4959","31462","21016","0","0","0","0"
"1008","114","47.65489294468349","-122.30833998719294","0","3","0","12262","7116","22774","13032","0","0","0","0"
"1009","114","47.65501000010529","-122.30870268820036","1","3","0","151","148","837","573","1","0","0","0"
"1010","114","47.654780054343206","-122.30823306708862","0","3","0","9389","2288","23962","9746","0","0","0","0"
"1011","114","47.654669689250504","-122.3081504472896","0","3","0","14040","18158","23765","10060","0","0","0","0"
"1012","114","47.65515682792503","-122.30770357849835","0","4","0","18033","9268","26123","48504","0","0","0","0"
"1013","114","47.65496122215999","-122.30757989890097","0","3","0","330","24151","46751","15692","0","0","0","0"
"1014","115","47.65654576324889","-122.3076533900453","0","1","0","19591","2234","6335","0","0","0","0","0"
"1015","115","47.65654679174094","-122.30800107034723","0","3","0","3711","395","6766","0","0","0","0","0"
"1016","115","47.65653406991162","-122.30783330629055","0","3","0","2289","466","3406","12","0","0","0","0"
"1017","115","47.65665914390612","-122.30756471157079","0","1","0","34198","5940","10481","0","0","0","0","0"
"1018","115","47.65673502322166","-122.30729886933663","0","1","0","12390","4849","10409","0","0","0","0","0"
"1019","115","47.65681210136023","-122.30715226867204","0","3","0","2016","1426","6456","0","0","0","0","0"
"1020","115","47.65666374147194","-122.30742351915616","0","1","0","22442","3855","13414","0","0","0","0","0"
"1021","70","47.65403921111845","-122.3071260186761","1","0","0","0","0","0","0","1","28229","0","0"
"1022","70","47.654335779522235","-122.30774264270656","1","0","0","0","0","0","0","1","28229","0","0"
"1023","114","47.65503064143684","-122.30845550331446","0","4","0","7412","6091","11398","16583","0","28236","0","0"
"1024","113","47.656548361381475","-122.3095202605669","0","2","0","0","1974","40","0","1","28332","0","0"
"1025","115","47.656808783560344","-122.30747721566703","0","3","0","101","400","2559","0","0","28429","0","0"
"1026","75","47.655521050565675","-122.30808487304478","0","4","0","304","0","12504","24340","0","28565","0","0"
"1027","114","47.65485132529303","-122.30876503153665","1","1","0","613","0","36","34","1","28574","0","0"
"1028","114","47.6545457814314","-122.30802630447222","0","3","0","9599","22374","26702","17404","0","28627","0","0"
"1029","115","47.65679863941656","-122.3076350653733","0","3","0","277","693","2478","0","0","28872","0","0"
"1030","75","47.655258907242036","-122.30670801435272","0","0","0","0","0","0","54","1","28908","0","0"
"1031","94","42.45328611231785","-76.48210981653398","0","2","0","0","110238","10634","59","0","28966","0","0"
"1032","94","42.45299099145574","-76.48153992414676","0","3","0","0","6780","13462","831","0","28969","0","0"
"1033","114","47.65524299507984","-122.30781158431103","0","3","0","14745","5034","22186","19429","0","28972","0","0"
"1034","115","47.6569030582145","-122.30730876733597","0","3","0","22","162","983","0","1","29018","0","0"
"1035","94","42.4533087701622","-76.4814629570558","0","2","0","0","8850","34","25","0","29036","0","0"
"1036","115","47.65710368503931","-122.30703375900488","1","0","0","0","13","0","0","1","29058","0","0"
"1037","94","42.45304334927798","-76.4812926790188","1","2","0","0","382","112","0","1","29065","0","0"
"1038","94","42.45294307947203","-76.48141208921938","0","2","0","0","21113","4328","7454","0","29067","0","0"
"1039","94","42.45300719965774","-76.4811449437273","1","0","0","0","70","0","0","1","29073","0","0"
"1040","94","42.45320146554649","-76.48091826771937","1","0","0","0","81","0","0","1","29073","0","0"
"1041","114","47.655298253516335","-122.30746022348464","0","3","0","0","0","1487","298","1","29081","0","0"
"1042","114","47.654889034628255","-122.30853818864415","0","3","0","296","200","587","381","1","29100","0","0"
"1043","94","42.45280592196424","-76.48172001447435","0","2","0","0","10564","2944","586","0","29134","0","0"
"1044","94","42.45284102738969","-76.48150088087564","0","3","0","0","5457","19030","4236","0","29161","0","0"
"1045","105","42.45070526115228","-76.48570669129515","1","0","0","0","29","32","0","1","29174","0","0"
"1046","106","42.45063237761385","-76.48543817088571","1","0","0","0","0","14","0","1","29228","0","0"
"1047","87","42.450956189126934","-76.48309071603805","1","3","0","0","204","252","0","1","29260","0","0"
"1048","106","42.45067216483835","-76.48510194094793","1","0","0","0","0","99","0","1","29374","0","0"
"1049","114","47.65453280154599","-122.30818428908132","0","2","0","167","38694","18280","5294","0","29474","0","0"
"1050","114","47.65517508824131","-122.3087887654001","1","3","0","0","0","440","113","1","29509","0","0"
"1051","114","47.65485201644074","-122.30750041103052","0","3","0","232","9140","39268","14481","0","29540","0","0"
"1052","114","47.65472002639781","-122.30747198268857","0","4","0","407","9783","10216","24109","0","29540","0","0"
"1053","114","47.6547601696928","-122.30837006080466","0","3","0","397","600","2117","818","0","29542","0","0"
"1054","69","47.653164990543026","-122.30660045811548","1","3","0","0","0","11642","0","0","29589","0","0"
"1055","94","42.452781758614414","-76.48185295129703","0","2","0","0","35669","430","152","0","29624","0","0"
"1056","94","42.452636056389906","-76.48185990206859","0","2","0","0","522","0","0","1","29639","0","0"
"1057","94","42.45248202840762","-76.48194117863494","0","0","0","0","55","0","0","1","29643","0","0"
"1058","114","47.65523743521805","-122.3080268927473","0","3","0","47","122","1661","673","1","29731","0","0"
"1059","114","47.65451300434787","-122.30788158875006","0","2","0","61","8741","6973","5036","0","29826","0","0"
"1060","69","47.652727617424944","-122.30564705819903","0","1","0","782","0","180","0","1","29947","0","0"
"1061","115","47.656797060905156","-122.30803974231122","0","2","0","158","338","49","0","1","30107","0","0"
"1062","115","47.65669741835168","-122.30773450320874","0","1","0","691","574","538","0","1","30202","0","0"
"1063","115","47.65675816779473","-122.30790547546424","0","3","0","53","93","243","0","1","30272","0","0"
"1064","75","47.65536016234765","-122.30816334887504","1","1","0","177","0","51","16","1","30338","0","0"
"1065","117","47.655201032528986","-122.30931214071708","0","2","0","0","23760","5870","0","0","0","0","0"
"1066","117","47.655157032756314","-122.30912774184104","0","2","0","0","20327","7783","0","0","0","0","0"
"1067","117","47.65527542257395","-122.3089948342377","0","2","0","0","7515","6488","0","0","0","0","0"
"1068","117","47.65536995058173","-122.3095561634081","0","2","0","0","11509","0","0","0","0","0","0"
"1069","117","47.65517685168772","-122.3094848438273","0","2","0","0","7516","272","0","0","0","0","0"
"1070","118","47.6558041270506","-122.3087995152046","0","3","0","60789","77044","124200","26446","0","0","0","0"
"1071","118","47.65566022895178","-122.30883943782104","0","3","0","21618","46608","67023","37227","0","0","0","0"
